ImpressionID,CampaignName,AdvertiserName,PublisherName,AdFormat,DeviceType,EventTime,EventType,Revenue,Cost,PixelFired,CreativeID
SIMP2000195,Retargeting,OmniAds,MovieHub,banner,Desktop,2024-11-12 07:17:14.248179,click,24.94,0.4387,Y,CR2358
SIMP2000196,NewLaunch,BlueSky,TechForum,banner,Desktop,2023-12-18 20:14:04.248179,impression,0.0,0.4442,Y,CR3738
SIMP2000197,Prospect_Camp,Marketify,NewsToday,native,Desktop,2024-08-21 20:24:28.248179,impression,0.0,1.0889,Y,CR4243
SIMP2000198,Retargeting,Acme Corp,NewsToday,banner,Mobile,2024-01-11 13:41:13.248179,impression,0.0,1.3221,Y,CR7987
SIMP2000199,Retargeting,Marketify,CookingBlog,native,Desktop,2024-06-26 07:35:51.248179,impression,0.0,0.9008,Y,CR4299
SIMP2000200,AppInstall,Marketify,FashionMag,richmedia,Mobile,2024-12-06 09:28:04.248179,impression,0.0,0.7965,Y,CR7237
SIMP2000201,AppInstall,Adverto,FashionMag,banner,Tablet,2024-01-03 00:57:37.248179,impression,0.0,1.4951,Y,CR2931
SIMP2000202,Summer_Sale,Acme Corp,SportsDaily,richmedia,Mobile,2024-08-26 19:49:45.248179,impression,0.0,0.6911,Y,CR2590
SIMP2000203,Video_Boost,Globex,FashionMag,interstitial,Mobile,2025-10-30 05:02:35.248179,impression,0.0,0.1757,Y,CR4144
SIMP2000204,AppInstall,Acme Corp,SportsDaily,banner,Desktop,2025-06-13 17:58:31.248179,impression,0.0,0.0141,Y,CR7281
SIMP2000205,Prospect_Camp,Acme Corp,NewsToday,interstitial,Mobile,2024-01-13 00:18:03.248179,impression,0.0,0.5824,Y,CR3068
SIMP2000206,BrandAwareness ,BlueSky,FashionMag,richmedia,Desktop,2025-10-02 21:37:22.248179,impression,0.0,1.5929,N,CR6994
SIMP2000207,Holiday Promo,BlueSky,CookingBlog,interstitial,Mobile,2025-09-23 15:36:30.248179,impression,0.0,1.0728,Y,CR5283
SIMP2000208,NewLaunch,Innotech,TechForum,banner,Desktop,2025-02-03 16:13:54.248179,impression,0.0,0.9794,N,CR1538
SIMP2000209,BrandAwareness,Globex,FashionMag,interstitial,Mobile,2024-07-10 05:13:56.248179,impression,0.0,1.2195,N,CR6226
SIMP2000210,AppInstall,BlueSky,TechForum,video,Tablet,2025-07-29 20:02:40.248179,impression,0.0,1.2802,Y,CR1340
SIMP2000211,Prospect_Camp,Adverto,MovieHub,interstitial,Desktop,2025-10-05 19:14:20.248179,click,2.95,1.5702,N,CR8865
SIMP2000212,Video_Boost,Adverto,SportsDaily,video,Desktop,2024-01-31 04:01:36.248179,impression,0.0,1.9833,N,CR5403
SIMP2000213,AppInstall ,BlueSky,MovieHub,banner,Tablet,2025-10-28 18:53:51.248179,click,39.85,1.0784,N,CR3049
SIMP2000214,AppInstall ,Adverto,MovieHub,interstitial,Desktop,2025-01-05 10:37:32.248179,impression,0.0,0.1615,Y,CR4427
SIMP2000215,Summer_Sale ,Marketify,MovieHub,richmedia,Mobile,2025-08-29 00:24:46.248179,impression,0.0,0.1848,Y,CR5552
SIMP2000216,Holiday Promo,Innotech,FashionMag,native,Desktop,2025-04-06 13:57:49.248179,impression,0.0,1.4154,N,CR9136
SIMP2000217,Summer_Sale,Acme Corp,FashionMag,interstitial,Desktop,2024-03-31 20:59:13.248179,click,6.65,1.2341,N,CR9338
SIMP2000218,Prospect_Camp,Marketify,CookingBlog,native,Desktop,2025-06-23 08:10:26.248179,impression,0.0,1.1419,Y,CR9747
SIMP2000219,Holiday Promo,BlueSky,FashionMag,native,Tablet,2024-07-07 15:03:13.248179,impression,0.0,1.0293,N,CR6536
SIMP2000220,Summer_Sale,Adverto,CookingBlog,native,Desktop,2024-06-23 15:22:22.248179,impression,0.0,0.389,Y,CR5053
SIMP2000221,Prospect_Camp,BlueSky,SportsDaily,banner,Tablet,2024-01-05 15:08:17.248179,impression,0.0,1.3159,N,CR9865
SIMP2000222,BrandAwareness,OmniAds,TechForum,richmedia,Mobile,2025-10-15 04:40:35.248179,impression,0.0,1.7727,N,CR8652
SIMP2000223,Video_Boost,Acme Corp,CookingBlog,video,Tablet,2024-01-21 03:10:09.248179,click,10.42,0.2242,N,CR9338
SIMP2000224,AppInstall,Adverto,CookingBlog,video,Desktop,2024-12-13 12:38:06.248179,impression,0.0,0.538,N,CR9927
SIMP2000225,NewLaunch,Adverto,MovieHub,video,Desktop,2024-04-17 18:20:27.248179,impression,0.0,1.6216,N,CR4588
SIMP2000226,Holiday Promo,OmniAds,SportsDaily,video,Desktop,2025-07-21 13:41:09.248179,impression,0.0,0.367,Y,CR7567
SIMP2000227,Summer_Sale,OmniAds,TechForum,banner,Mobile,2024-07-09 15:26:38.248179,impression,0.0,1.0823,Y,CR4417
SIMP2000228,Holiday Promo,Acme Corp,CookingBlog,native,Tablet,2024-12-04 14:51:10.248179,impression,0.0,1.8472,N,CR4634
SIMP2000229,BrandAwareness,Innotech,MovieHub,native,Mobile,2025-02-13 23:34:49.248179,click,41.62,0.1939,N,CR2728
SIMP2000230,Retargeting,Marketify,NewsToday,video,Tablet,2025-05-19 06:48:17.248179,impression,0.0,0.5479,Y,CR8128
SIMP2000231,Summer_Sale,OmniAds,FashionMag,banner,Desktop,2025-03-16 00:19:23.248179,impression,0.0,1.8653,N,CR9975
SIMP2000232,NewLaunch,BlueSky,MovieHub,richmedia,Desktop,2024-08-05 00:12:17.248179,impression,0.0,0.5986,N,CR1195
SIMP2000233,Prospect_Camp,Adverto,FashionMag,richmedia,Mobile,2024-03-22 14:16:04.248179,impression,0.0,1.346,Y,CR8060
SIMP2000234,Video_Boost,Globex,FashionMag,richmedia,Tablet,2024-06-26 11:43:23.248179,impression,0.0,1.056,Y,CR5388
SIMP2000235,Holiday Promo,Adverto,NewsToday,banner,Desktop,2025-01-07 03:39:00.248179,click,31.9,0.0147,Y,CR5026
SIMP2000236,AppInstall,OmniAds,SportsDaily,interstitial,Mobile,2024-08-26 20:16:49.248179,impression,0.0,0.6103,N,CR4631
SIMP2000237,Prospect_Camp,OmniAds,NewsToday,interstitial,Mobile,2024-07-20 02:46:18.248179,impression,0.0,1.8624,N,CR7110
SIMP2000238,NewLaunch,BlueSky,FashionMag,interstitial,Desktop,2025-08-25 16:47:37.248179,impression,0.0,1.0698,N,CR5100
SIMP2000239,NewLaunch,Marketify,SportsDaily,banner,Desktop,2023-12-18 05:44:09.248179,impression,0.0,0.7282,Y,CR6625
SIMP2000240,AppInstall,Innotech,TechForum,banner,Mobile,2025-07-24 23:26:56.248179,impression,0.0,0.9236,N,CR3988
SIMP2000241,Retargeting,Globex,CookingBlog,interstitial,Mobile,2023-11-14 10:46:59.248179,impression,0.0,1.8076,N,CR1772
SIMP2000242,Retargeting,BlueSky,MovieHub,video,Tablet,2024-04-04 04:24:27.248179,conversion,6.23,1.7366,N,CR7411
SIMP2000243,Summer_Sale,BlueSky,MovieHub,video,Desktop,2025-10-20 18:30:13.248179,impression,0.0,1.3535,N,CR4225
SIMP2000244,AppInstall,Globex,FashionMag,video,Mobile,2024-05-31 01:05:08.248179,impression,0.0,1.1346,Y,CR3601
SIMP2000245,BrandAwareness ,BlueSky,TechForum,video,Tablet,2025-05-09 11:24:00.248179,impression,0.0,0.0429,N,CR9418
SIMP2000246,Retargeting,Innotech,NewsToday,native,Mobile,2024-05-02 14:52:37.248179,impression,0.0,0.0219,Y,CR7388
SIMP2000247,NewLaunch,BlueSky,NewsToday,interstitial,Mobile,2024-03-18 01:58:18.248179,impression,0.0,1.8166,N,CR6476
SIMP2000248,Retargeting ,Acme Corp,SportsDaily,native,Desktop,2025-06-01 04:05:18.248179,click,43.72,1.5946,Y,CR6111
SIMP2000249,Prospect_Camp,Acme Corp,MovieHub,interstitial,Mobile,2024-06-07 10:34:04.248179,impression,0.0,1.6625,N,CR4728
SIMP2000250,Holiday Promo ,OmniAds,TechForum,interstitial,Tablet,2025-10-20 09:55:02.248179,impression,0.0,0.4938,N,CR3440
SIMP2000251,Prospect_Camp,BlueSky,CookingBlog,richmedia,Tablet,2024-03-08 02:07:35.248179,impression,0.0,1.7498,N,CR4185
SIMP2000252,Prospect_Camp,Acme Corp,FashionMag,richmedia,Tablet,2025-09-30 13:26:43.248179,click,36.18,0.7891,Y,CR1236
SIMP2000253,Holiday Promo,OmniAds,CookingBlog,richmedia,Mobile,2024-08-14 00:40:07.248179,impression,0.0,1.313,N,CR8524
SIMP2000254,Summer_Sale,BlueSky,MovieHub,richmedia,Desktop,2024-08-13 13:49:47.248179,impression,0.0,1.3333,N,CR7540
SIMP2000255,BrandAwareness,OmniAds,FashionMag,native,Mobile,2023-12-18 02:23:12.248179,impression,0.0,1.2301,N,CR8164
SIMP2000256,Video_Boost,OmniAds,MovieHub,richmedia,Desktop,2025-09-29 16:00:47.248179,impression,0.0,0.7247,N,CR7759
SIMP2000257,NewLaunch,OmniAds,SportsDaily,interstitial,Mobile,2025-01-04 14:28:52.248179,impression,0.0,0.302,N,CR3116
SIMP2000258,Prospect_Camp,OmniAds,SportsDaily,banner,Desktop,2024-11-01 03:03:46.248179,impression,0.0,1.5214,Y,CR9258
SIMP2000259,Video_Boost,Acme Corp,TechForum,video,Desktop,2025-10-13 03:07:21.248179,impression,0.0,0.7374,N,CR3426
SIMP2000260,BrandAwareness,Marketify,NewsToday,native,Mobile,2025-01-26 17:16:11.248179,conversion,37.98,0.6153,N,CR2605
SIMP2000261,Retargeting,Globex,FashionMag,native,Tablet,2025-02-10 16:57:21.248179,impression,0.0,0.3065,N,CR7960
SIMP2000262,AppInstall,Innotech,FashionMag,native,Desktop,2025-01-25 08:33:24.248179,impression,0.0,1.0387,Y,CR9217
SIMP2000263,Video_Boost,Marketify,MovieHub,richmedia,Mobile,2025-02-25 08:28:35.248179,impression,0.0,0.6332,Y,CR5627
SIMP2000264,Holiday Promo ,Adverto,TechForum,video,Desktop,2024-10-29 10:26:15.248179,impression,0.0,0.1962,Y,CR6392
SIMP2000265,Prospect_Camp,Adverto,MovieHub,native,Tablet,2024-10-29 06:52:15.248179,impression,0.0,1.2786,N,CR9786
SIMP2000266,Prospect_Camp,OmniAds,MovieHub,native,Tablet,2025-08-08 10:59:25.248179,impression,0.0,1.2474,Y,CR7102
SIMP2000267,NewLaunch,BlueSky,TechForum,interstitial,Desktop,2024-05-04 03:32:20.248179,impression,0.0,0.2909,N,CR6119
SIMP2000268,Summer_Sale,Acme Corp,NewsToday,richmedia,Desktop,2023-11-04 16:34:04.248179,impression,0.0,0.0887,N,CR4174
SIMP2000269,Summer_Sale,Globex,TechForum,richmedia,Mobile,2023-11-24 10:56:54.248179,impression,0.0,0.7397,Y,CR2287
SIMP2000270,BrandAwareness,Globex,SportsDaily,banner,Mobile,2024-11-25 14:13:38.248179,impression,0.0,0.4169,Y,CR2886
SIMP2000271,NewLaunch,Globex,SportsDaily,interstitial,Mobile,2025-06-18 15:37:51.248179,click,9.69,1.6651,Y,CR4484
SIMP2000272,Summer_Sale,BlueSky,TechForum,video,Desktop,2023-12-26 19:26:27.248179,impression,0.0,1.2426,Y,CR6502
SIMP2000273,Holiday Promo,Adverto,CookingBlog,richmedia,Tablet,2025-02-15 02:40:49.248179,click,33.9,0.0605,N,CR8421
SIMP2000274,Summer_Sale,Adverto,FashionMag,video,Desktop,2025-05-12 02:57:04.248179,impression,0.0,0.8638,N,CR5881
SIMP2000275,NewLaunch,OmniAds,CookingBlog,banner,Desktop,2024-04-12 05:10:10.248179,impression,0.0,0.6685,N,CR6375
SIMP2000276,Summer_Sale,OmniAds,SportsDaily,interstitial,Tablet,2023-12-11 03:47:17.248179,impression,0.0,1.9535,Y,CR2895
SIMP2000277,Summer_Sale,Globex,CookingBlog,native,Desktop,2025-03-12 08:01:41.248179,impression,0.0,1.8154,N,CR7787
SIMP2000278,Summer_Sale ,Acme Corp,FashionMag,video,Desktop,2025-03-29 06:22:23.248179,impression,0.0,1.7465,Y,CR3707
SIMP2000279,Prospect_Camp,Acme Corp,SportsDaily,banner,Tablet,2024-11-22 11:48:29.248179,impression,0.0,0.6009,N,CR2790
SIMP2000280,Prospect_Camp ,Marketify,NewsToday,interstitial,Tablet,2023-11-11 20:30:29.248179,impression,0.0,0.769,Y,CR3931
SIMP2000281,Summer_Sale,Adverto,TechForum,banner,Tablet,2025-07-08 11:29:47.248179,click,20.42,0.6646,N,CR7988
SIMP2000282,Holiday Promo,Globex,NewsToday,video,Tablet,2024-07-23 12:28:18.248179,impression,0.0,1.238,N,CR2661
SIMP2000283,BrandAwareness,Adverto,MovieHub,interstitial,Tablet,2024-08-05 04:05:24.248179,impression,0.0,0.5525,Y,CR6539
SIMP2000284,Retargeting ,Adverto,NewsToday,banner,Desktop,2023-11-10 23:18:19.248179,click,1.57,1.835,Y,CR2398
SIMP2000285,AppInstall,Innotech,FashionMag,interstitial,Mobile,2023-12-05 08:24:32.248179,impression,0.0,0.7815,N,CR8836
SIMP2000286,Retargeting,Globex,CookingBlog,richmedia,Desktop,2024-11-11 17:19:26.248179,impression,0.0,0.1976,N,CR9406
SIMP2000287,Prospect_Camp,Acme Corp,CookingBlog,video,Desktop,2025-01-21 20:40:24.248179,impression,0.0,0.6687,N,CR8606
SIMP2000288,Prospect_Camp,OmniAds,SportsDaily,interstitial,Desktop,2024-02-02 00:35:56.248179,impression,0.0,0.8654,N,CR6858
SIMP2000289,Video_Boost,Globex,NewsToday,native,Mobile,2025-03-26 00:51:58.248179,impression,0.0,1.5781,N,CR6217
SIMP2000290,NewLaunch,Adverto,FashionMag,banner,Mobile,2024-10-12 06:21:50.248179,impression,0.0,1.2487,Y,CR3123
SIMP2000291,Summer_Sale,Adverto,TechForum,richmedia,Mobile,2025-07-02 23:53:27.248179,impression,0.0,1.8264,N,CR8008
SIMP2000292,Prospect_Camp,BlueSky,NewsToday,video,Tablet,2024-07-15 02:55:16.248179,impression,0.0,1.5114,Y,CR5429
SIMP2000293,BrandAwareness,OmniAds,NewsToday,banner,Tablet,2024-02-10 18:51:02.248179,impression,0.0,1.6262,Y,CR1611
SIMP2000294,Holiday Promo,Innotech,SportsDaily,video,Mobile,2025-09-20 01:09:32.248179,conversion,45.78,1.0555,Y,CR9897
SIMP2000295,NewLaunch,Innotech,CookingBlog,native,Desktop,2025-10-15 18:05:05.248179,impression,0.0,0.3973,Y,CR5299
SIMP2000296,Video_Boost,BlueSky,NewsToday,video,Desktop,2025-04-14 11:55:53.248179,impression,0.0,0.3728,N,CR5357
SIMP2000297,Retargeting,Innotech,SportsDaily,banner,Desktop,2025-09-28 15:23:57.248179,impression,0.0,1.436,N,CR8565
SIMP2000298,AppInstall,Marketify,MovieHub,banner,Mobile,2023-11-08 01:41:19.248179,click,45.61,0.0156,Y,CR2389
SIMP2000299,Retargeting ,Adverto,TechForum,interstitial,Mobile,2023-12-14 05:58:05.248179,impression,0.0,0.8762,N,CR2456
SIMP2000300,Retargeting,Adverto,SportsDaily,video,Desktop,2024-12-27 07:27:52.248179,impression,0.0,0.3484,N,CR6502
SIMP2000301,Retargeting ,Innotech,MovieHub,video,Desktop,2024-02-14 15:16:38.248179,impression,0.0,1.3892,N,CR5243
SIMP2000302,NewLaunch ,Acme Corp,NewsToday,native,Mobile,2025-07-04 16:16:13.248179,impression,0.0,0.1776,N,CR5937
SIMP2000303,Summer_Sale,BlueSky,FashionMag,native,Tablet,2025-02-10 12:59:22.248179,conversion,9.43,1.4599,N,CR3273
SIMP2000304,Prospect_Camp ,Globex,FashionMag,richmedia,Mobile,2025-01-22 19:09:05.248179,impression,0.0,0.5726,N,CR6161
SIMP2000305,Retargeting,OmniAds,TechForum,video,Mobile,2024-08-30 04:32:33.248179,impression,0.0,0.1199,N,CR1299
SIMP2000306,Retargeting,Marketify,NewsToday,richmedia,Mobile,2024-06-21 07:12:10.248179,impression,0.0,1.7644,N,CR4278
SIMP2000307,NewLaunch,Innotech,NewsToday,video,Mobile,2024-04-25 08:34:01.248179,impression,0.0,1.9286,Y,CR6418
SIMP2000308,BrandAwareness ,BlueSky,MovieHub,interstitial,Mobile,2025-10-26 10:19:30.248179,impression,0.0,1.6133,Y,CR1301
SIMP2000309,AppInstall,OmniAds,NewsToday,richmedia,Desktop,2024-02-05 14:53:24.248179,impression,0.0,0.9228,N,CR8992
SIMP2000310,Video_Boost,Marketify,CookingBlog,video,Desktop,2024-12-22 05:41:27.248179,impression,0.0,1.1915,Y,CR6888
SIMP2000311,Prospect_Camp ,Acme Corp,FashionMag,richmedia,Desktop,2025-04-29 13:51:28.248179,impression,0.0,1.3171,Y,CR7503
SIMP2000312,BrandAwareness,Marketify,TechForum,interstitial,Desktop,2024-02-13 16:37:44.248179,impression,0.0,1.0455,Y,CR9136
SIMP2000313,AppInstall ,BlueSky,TechForum,interstitial,Mobile,2024-06-16 08:54:19.248179,impression,0.0,1.749,N,CR5266
SIMP2000314,BrandAwareness,BlueSky,SportsDaily,video,Tablet,2025-04-22 20:39:17.248179,impression,0.0,0.2031,N,CR8529
SIMP2000315,Holiday Promo,Adverto,SportsDaily,banner,Desktop,2023-11-26 22:18:58.248179,impression,0.0,0.7974,Y,CR9554
SIMP2000316,Holiday Promo,BlueSky,TechForum,video,Mobile,2024-01-12 22:19:34.248179,click,3.41,1.3345,Y,CR4651
SIMP2000317,Video_Boost,Adverto,TechForum,banner,Tablet,2025-01-09 10:45:41.248179,impression,0.0,0.2458,N,CR2254
SIMP2000318,Summer_Sale,BlueSky,CookingBlog,native,Tablet,2024-03-18 01:13:03.248179,impression,0.0,1.7589,Y,CR1976
SIMP2000319,Retargeting,Innotech,NewsToday,video,Mobile,2023-12-14 03:59:11.248179,impression,0.0,0.8891,N,CR6602
SIMP2000320,Summer_Sale,BlueSky,NewsToday,richmedia,Mobile,2025-05-14 09:18:05.248179,impression,0.0,0.9299,N,CR9142
SIMP2000321,Retargeting,Marketify,MovieHub,interstitial,Mobile,2024-05-05 23:54:34.248179,impression,0.0,0.7459,Y,CR4136
SIMP2000322,Summer_Sale,Acme Corp,NewsToday,interstitial,Mobile,2024-09-23 12:08:28.248179,impression,0.0,0.3325,Y,CR6889
SIMP2000323,BrandAwareness,Adverto,TechForum,video,Tablet,2024-09-05 00:05:41.248179,impression,0.0,1.6671,N,CR1894
SIMP2000324,Summer_Sale,Globex,SportsDaily,video,Mobile,2024-05-11 06:58:27.248179,impression,0.0,1.7278,Y,CR6625
SIMP2000325,BrandAwareness,Marketify,TechForum,interstitial,Mobile,2024-12-20 19:56:42.248179,impression,0.0,0.9515,Y,CR6682
SIMP2000326,Video_Boost,Innotech,MovieHub,native,Desktop,2025-08-23 21:05:02.248179,impression,0.0,1.8387,Y,CR4009
SIMP2000327,Summer_Sale ,Acme Corp,FashionMag,banner,Tablet,2024-08-21 00:19:57.248179,impression,0.0,1.8266,Y,CR6116
SIMP2000328,NewLaunch,Marketify,CookingBlog,video,Desktop,2023-11-18 19:02:46.248179,impression,0.0,1.2561,N,CR3953
SIMP2000329,Retargeting,Globex,FashionMag,video,Tablet,2024-03-10 05:18:13.248179,impression,0.0,0.1184,N,CR1491
SIMP2000330,BrandAwareness,Globex,CookingBlog,richmedia,Desktop,2024-11-27 04:20:33.248179,impression,0.0,1.8062,Y,CR3088
SIMP2000331,AppInstall,Adverto,CookingBlog,banner,Tablet,2025-09-03 22:14:14.248179,impression,0.0,1.8296,N,CR3706
SIMP2000332,Holiday Promo,BlueSky,FashionMag,banner,Desktop,2024-02-08 13:22:04.248179,click,39.14,0.6423,Y,CR8792
SIMP2000333,Video_Boost,OmniAds,MovieHub,video,Tablet,2024-07-21 19:36:26.248179,impression,0.0,1.7516,Y,CR7139
SIMP2000334,BrandAwareness,Adverto,CookingBlog,richmedia,Desktop,2025-08-02 09:15:41.248179,impression,0.0,1.4713,N,CR3881
SIMP2000335,BrandAwareness,Acme Corp,TechForum,banner,Tablet,2024-11-18 07:15:57.248179,click,38.12,1.8017,N,CR1778
SIMP2000336,Retargeting,BlueSky,NewsToday,richmedia,Tablet,2025-04-07 20:12:18.248179,impression,0.0,1.8355,Y,CR8024
SIMP2000337,Holiday Promo,BlueSky,NewsToday,interstitial,Tablet,2024-10-26 14:43:55.248179,conversion,49.48,0.6969,N,CR1265
SIMP2000338,Retargeting,BlueSky,NewsToday,richmedia,Tablet,2024-08-18 09:16:40.248179,impression,0.0,1.8611,N,CR8872
SIMP2000339,BrandAwareness ,BlueSky,FashionMag,video,Desktop,2023-12-17 08:44:30.248179,click,11.9,0.2389,N,CR5901
SIMP2000340,Video_Boost,Acme Corp,FashionMag,richmedia,Mobile,2024-03-11 20:32:31.248179,impression,0.0,1.8576,N,CR9372
SIMP2000341,Holiday Promo ,OmniAds,FashionMag,richmedia,Mobile,2024-09-09 23:30:21.248179,impression,0.0,1.2033,Y,CR4957
SIMP2000342,Video_Boost,Adverto,SportsDaily,video,Mobile,2025-02-01 09:31:02.248179,impression,0.0,0.1465,Y,CR7755
SIMP2000343,AppInstall,Adverto,NewsToday,richmedia,Mobile,2025-06-16 11:29:24.248179,impression,0.0,0.3472,N,CR8791
SIMP2000344,Retargeting,Innotech,SportsDaily,richmedia,Mobile,2025-09-19 14:43:03.248179,impression,0.0,0.2856,N,CR6372
SIMP2000345,NewLaunch,Innotech,CookingBlog,banner,Desktop,2025-08-11 23:23:31.248179,impression,0.0,1.183,N,CR5312
SIMP2000346,BrandAwareness,BlueSky,MovieHub,banner,Mobile,2024-06-14 09:07:48.248179,impression,0.0,1.9306,Y,CR6473
SIMP2000347,Retargeting,Innotech,MovieHub,native,Desktop,2024-10-10 18:14:54.248179,impression,0.0,1.0766,N,CR9335
SIMP2000348,BrandAwareness,Adverto,SportsDaily,banner,Desktop,2025-09-12 08:50:43.248179,impression,0.0,0.09,N,CR4364
SIMP2000349,Holiday Promo,BlueSky,SportsDaily,richmedia,Desktop,2025-08-27 08:03:50.248179,impression,0.0,1.4856,N,CR4449
SIMP2000350,Retargeting ,Globex,SportsDaily,interstitial,Desktop,2025-08-16 09:04:48.248179,impression,0.0,0.0036,Y,CR4512
SIMP2000351,Retargeting,Innotech,CookingBlog,video,Tablet,2025-03-10 05:41:42.248179,impression,0.0,1.6947,N,CR3318
SIMP2000352,Video_Boost ,BlueSky,NewsToday,video,Desktop,2025-01-31 18:57:24.248179,click,13.76,0.2928,N,CR4919
SIMP2000353,Prospect_Camp,BlueSky,MovieHub,banner,Mobile,2024-05-04 10:40:50.248179,click,20.52,0.4249,N,CR8282
SIMP2000354,NewLaunch,BlueSky,MovieHub,native,Mobile,2025-02-17 19:46:08.248179,impression,0.0,1.9333,N,CR6544
SIMP2000355,AppInstall,Acme Corp,FashionMag,video,Desktop,2024-01-22 00:44:52.248179,impression,0.0,0.8575,Y,CR3634
SIMP2000356,AppInstall,Marketify,TechForum,richmedia,Desktop,2025-08-17 03:15:34.248179,impression,0.0,0.5715,Y,CR8170
SIMP2000357,AppInstall,Globex,MovieHub,native,Desktop,2025-07-23 07:51:54.248179,impression,0.0,1.6931,N,CR9873
SIMP2000358,Retargeting,Acme Corp,TechForum,video,Desktop,2025-03-03 18:51:07.248179,impression,0.0,1.1767,N,CR5797
SIMP2000359,Video_Boost,Acme Corp,CookingBlog,interstitial,Mobile,2024-09-02 21:12:42.248179,click,31.0,1.9543,N,CR1317
SIMP2000360,AppInstall,Adverto,NewsToday,banner,Mobile,2024-06-17 16:37:36.248179,impression,0.0,0.9077,Y,CR5333
SIMP2000361,AppInstall ,BlueSky,CookingBlog,video,Mobile,2023-11-24 11:35:31.248179,impression,0.0,0.4606,Y,CR2694
SIMP2000362,BrandAwareness,Adverto,SportsDaily,native,Mobile,2024-11-18 07:02:29.248179,impression,0.0,0.3149,Y,CR5129
SIMP2000363,NewLaunch,Adverto,NewsToday,interstitial,Tablet,2024-07-20 08:35:31.248179,click,49.89,1.4321,Y,CR9669
SIMP2000364,Prospect_Camp,BlueSky,TechForum,interstitial,Desktop,2024-05-17 07:09:58.248179,click,34.71,0.0369,Y,CR5440
SIMP2000365,Holiday Promo,Acme Corp,MovieHub,native,Mobile,2024-12-03 23:56:25.248179,impression,0.0,1.1262,Y,CR6042
SIMP2000366,Holiday Promo,Marketify,SportsDaily,native,Tablet,2025-05-28 06:14:55.248179,click,23.03,0.4833,N,CR9958
SIMP2000367,Summer_Sale,Globex,MovieHub,interstitial,Tablet,2024-01-01 15:33:09.248179,impression,0.0,1.1968,N,CR3403
SIMP2000368,AppInstall ,BlueSky,CookingBlog,interstitial,Mobile,2024-11-25 04:38:17.248179,impression,0.0,1.5867,Y,CR7501
SIMP2000369,Summer_Sale,Globex,TechForum,video,Tablet,2023-11-04 07:34:24.248179,impression,0.0,0.7539,N,CR2042
SIMP2000370,Retargeting,BlueSky,SportsDaily,native,Desktop,2024-12-06 00:49:12.248179,click,33.2,1.9561,Y,CR7054
SIMP2000371,Summer_Sale,Marketify,TechForum,banner,Tablet,2024-04-16 19:19:32.248179,impression,0.0,1.7567,N,CR5504
SIMP2000372,BrandAwareness,Acme Corp,NewsToday,interstitial,Tablet,2025-06-03 16:12:51.248179,click,36.62,0.3023,N,CR6828
SIMP2000373,Holiday Promo,Marketify,MovieHub,richmedia,Tablet,2024-10-18 08:40:43.248179,impression,0.0,0.2547,Y,CR1484
SIMP2000374,Prospect_Camp,Marketify,FashionMag,interstitial,Mobile,2025-07-05 15:42:14.248179,impression,0.0,1.6787,Y,CR3606
SIMP2000375,Video_Boost,Adverto,CookingBlog,interstitial,Tablet,2024-12-30 12:38:32.248179,impression,0.0,1.6753,N,CR1604
SIMP2000376,Holiday Promo,Acme Corp,SportsDaily,richmedia,Desktop,2025-06-24 08:03:02.248179,click,27.34,0.5412,N,CR6170
SIMP2000377,BrandAwareness,Marketify,MovieHub,native,Tablet,2025-03-29 17:47:32.248179,impression,0.0,0.7963,Y,CR8037
SIMP2000378,AppInstall,Globex,CookingBlog,richmedia,Tablet,2025-05-20 02:33:15.248179,impression,0.0,0.6399,N,CR9886
SIMP2000379,Retargeting,Globex,TechForum,video,Desktop,2024-05-03 00:39:31.248179,impression,0.0,0.4664,N,CR6750
SIMP2000380,Prospect_Camp,Innotech,TechForum,banner,Desktop,2025-02-14 15:17:21.248179,impression,0.0,1.21,Y,CR4320
SIMP2000381,Video_Boost ,BlueSky,NewsToday,richmedia,Mobile,2024-08-20 22:05:58.248179,impression,0.0,1.2625,Y,CR2317
SIMP2000382,Prospect_Camp,Innotech,MovieHub,interstitial,Tablet,2025-08-17 21:12:48.248179,impression,0.0,1.8112,Y,CR4961
SIMP2000383,BrandAwareness,OmniAds,CookingBlog,richmedia,Desktop,2024-04-07 12:49:27.248179,impression,0.0,1.9055,Y,CR2187
